ID,androidsensoraccelerometermean,androidsensoraccelerometermin,androidsensoraccelerometermax,androidsensoraccelerometerstd,androidsensorgyroscopemean,androidsensorgyroscopemin,androidsensorgyroscopemax,androidsensorgyroscopestd,soundmean,soundmin,soundmax,soundstd
201,10.16972748,10.06523115,10.31604716,0.093827787,0.016223362,0.00289475,0.054207434,0.011547281,89.75831463,89.75831463,89.75831463,0.008189536
202,9.651702235,9.252483177,10.24141506,0.229481164,0.065946896,0.001382247,0.625725458,0.125244609,89.69794946,89.69794946,89.69794946,0.186592981
203,12.4544943,2.699857613,48.4857661,7.960623188,2.212219596,0.149600458,4.66261244,0.851122655,0,0,0,0
204,9.884697033,9.179522514,12.13543518,0.346228567,0,0,0,0,65.69041213,61.44499795,69.93582631,6.003922312
205,9.719591173,8.084311202,10.35676707,0.321519731,0.044100735,0.022160184,0.066041285,0.031028624,0,0,0,0
206,9.814628266,9.732910459,10.04452293,0.061920134,0.019918263,0.006108653,0.054651106,0.023242943,0,0,0,0
207,10.07063847,6.33871306,15.3650441,3.883757605,1.302153001,0.28538208,3.418943204,0.895063204,89.73427552,89.73427552,89.73427552,0.047258991
208,9.86899978,9.818871319,9.958427796,0.029806618,0.007325181,0.001727788,0.012987173,0.002328788,73.09507867,73.09507867,73.09507867,4.334382782
209,10.0212529,9.896520469,10.17218956,0.073461391,0.012675473,0.002991384,0.033165549,0.006731033,89.70960169,89.70960169,89.70960169,0.010617205
210,9.579829469,9.293917203,9.80900363,0.17535431,0.011841082,0.004021668,0.04292251,0.008388364,89.57363815,89.57363815,89.57363815,0
211,10.03712584,4.802662625,15.81037945,3.351766049,1.35591655,0.291068766,3.342128434,0.832325346,88.62566664,88.62566664,88.62566664,0
212,9.847210582,8.746055715,10.55445175,0.484248823,0.025612765,0.005530527,0.051843397,0.011064142,89.79663935,89.79663935,89.79663935,0.028986972
213,9.892114218,9.325218924,10.76803199,0.261501568,0.06362946,0.0344476,0.09281132,0.041269382,72.8492904,72.8492904,72.8492904,1.675734223
214,9.482624169,8.283782668,10.91281522,0.688314369,0.086534538,0.008200957,0.30946412,0.077941212,89.74333335,89.74333335,89.74333335,0
215,10.21724872,9.965546223,10.45557293,0.144081162,0.029951653,0.006051971,0.089160884,0.02155483,89.71840156,89.71840156,89.71840156,0
216,9.594737944,9.304152968,9.774897878,0.119485628,0.107776266,0.022500154,0.282672314,0.071642456,89.78009093,89.74191868,89.81826317,0.053983701
217,9.967972885,8.645933723,12.49012656,0.640331615,0.438428927,0.157484801,0.664133847,0.212789292,80.99830871,80.99830871,80.99830871,1.25992727
218,9.818777932,9.777873568,9.849452059,0.015442583,0.001583464,0,0.003533083,0.000704339,0,0,0,0
219,9.461913018,7.792190952,11.59865305,1.215061566,0.566275979,0.132448752,1.469804934,0.342621816,74.75180333,74.75180333,74.75180333,0
220,9.780757078,9.275933323,11.03802289,0.412599226,0.157814534,0.052704608,0.561742325,0.13236907,77.22232088,77.22232088,77.22232088,0.022922515
221,10.05366349,8.939292139,10.8475018,0.540222136,0.019586991,0.005912421,0.067373583,0.012968045,89.80141807,89.80141807,89.80141807,0.004991184
222,9.788748953,8.829088484,12.11995906,0.655075161,0.649035138,0.482752093,0.815318182,0.235159737,69.17577763,69.17577763,69.17577763,2.251676191
223,9.793211511,9.758070448,9.821219224,0.015513478,0.004560463,0.001727788,0.006911151,0.001760205,61.25915668,61.25915668,61.25915668,0
224,9.646437085,8.419489374,10.83239063,0.73062582,0.15483548,0.072594875,0.343299719,0.070329106,89.7862295,89.7862295,89.7862295,0.034126474
225,9.81380807,9.77432165,9.850939319,0.015632629,0.001821277,0,0.003368662,0.000752356,0,0,0,0
226,10.73651684,6.685115909,14.4086154,3.298289915,1.30243825,0.38307955,2.462241527,0.754390176,89.77834348,89.77834348,89.77834348,0.037869722
227,10.05075532,8.385313134,11.58907991,0.649599268,0,0,0,0,67.4766229,67.4766229,67.4766229,0.754192197
228,10.05210019,9.091862977,10.64193688,0.453782971,0.03830566,0.001935582,0.078380848,0.019709295,89.77383397,89.77383397,89.77383397,0.000993908
229,9.492938094,5.682469301,17.61000564,2.565496411,0,0,0,0,62.27218302,62.27218302,62.27218302,2.411988517
230,9.620410189,9.22281742,10.29010268,0.333598205,0.03671925,0.006231305,0.099752427,0.022264287,89.75548995,89.75548995,89.75548995,0.011975926
231,9.855548872,9.84553923,9.873985239,0.006699017,0.00222983,0.001727788,0.002731872,0.000709995,46.23507722,46.23507722,46.23507722,6.894630742
232,12.22622058,4.851809049,31.29390008,6.382325163,1.808176624,0.8190098,3.466083931,0.709117642,89.73298179,89.71471238,89.75125121,0.025836853
233,9.836706124,9.8176097,9.856143963,0.008092485,0.002731872,0.002731872,0.002731872,0.000619791,27.95880017,27.95880017,27.95880017,0.341301772
234,9.98706305,8.883364489,10.80040913,0.438270521,0,0,0,0,79.83603598,79.83603598,79.83603598,1.400113889
235,10.51645245,10.01077878,11.2166813,0.277375985,0.083581742,0.054921509,0.139354687,0.018078612,71.18376378,71.18376378,71.18376378,1.529338055
236,9.811790415,8.446081634,11.35016243,0.765701577,0.81358197,0.131035325,2.811842892,0.597270363,89.73808839,89.72520824,89.75096855,0.018215291
237,9.559088038,9.354451301,9.764340332,0.140896937,0.033444184,0.014045581,0.048999782,0.009320657,89.80507062,89.80507062,89.80507062,0
238,9.538194318,9.473365887,9.578538124,0.034100319,0.012153633,0.004158965,0.026061163,0.005242976,89.75916185,89.75916185,89.75916185,0.034126474
239,9.817093786,9.780056142,9.848525819,0.015902163,0.001744794,0,0.003533083,0.000703737,0,0,0,0
240,9.692881762,9.650710638,9.787557912,0.036270351,0.056454026,0.001586547,0.255337629,0.052821229,83.9268404,83.9268404,83.9268404,0
241,10.09862435,8.551431563,11.48053576,1.04487342,0.411633871,0.122719843,0.888334699,0.2130815,89.73285938,89.73285938,89.73285938,0
242,9.806202187,9.712028511,9.911716131,0.040194063,0.011654566,0.011654566,0.011654566,0.001237433,79.15169318,69.09384898,89.20953738,14.22393967
243,10.25101076,9.068193737,12.04130416,0.875219057,0.384767237,0.059624568,0.735491872,0.264642006,82.79884046,82.79884046,82.79884046,0
244,10.22314021,9.73703196,10.83378786,0.321776718,0.025844698,0.00450739,0.064605173,0.016278284,89.7569024,89.7569024,89.7569024,0.005389953
245,9.876934923,9.569999986,10.80038751,0.179732371,0.025186619,0.025186619,0.025186619,0.010589097,39.90871405,36.12359948,43.69382862,5.352960358
246,10.17760189,9.974497133,10.45218102,0.152770293,0.039928888,0.007303431,0.12708953,0.028273531,89.7670653,89.7670653,89.7670653,0.006983799
247,9.698922175,9.532006325,9.894954044,0.141632231,0.151948093,0.036355294,0.422245502,0.100784266,89.64918184,89.64918184,89.64918184,0.014563849
248,10.00166071,9.987112008,10.01480907,0.010138847,0.006948127,0.00214721,0.013376824,0.002631037,82.29888831,82.29888831,82.29888831,6.790333072
249,10.0005781,9.982093227,10.02371524,0.012071428,0.006165867,0.001920063,0.014494292,0.002722298,81.34629055,76.54479999,86.14778111,6.790333072
250,9.45913128,8.596291599,9.958369431,0.424460302,0.203068651,0.0243866,0.598667652,0.162122585,89.80872162,89.80872162,89.80872162,0.54663232
251,11.19603387,2.703105385,20.01645542,6.000939607,0.556322368,0.192081662,1.084680506,0.306920214,79.86519663,79.86519663,79.86519663,0
252,9.578341721,9.346179192,9.806079737,0.162154145,0.009711197,0.00243735,0.019953783,0.003762019,89.69112137,89.69112137,89.69112137,0
253,10.53849242,9.371480143,11.15521358,0.517570395,0.52881753,0.080624317,1.836922421,0.596691969,59.44405677,59.44405677,59.44405677,0
254,9.448745921,6.470494011,14.36595878,1.984656031,0.351229011,0.05593336,0.713667886,0.17272655,89.80647503,89.80647503,89.80647503,0.00877835
255,11.10173001,6.251996796,15.74836398,3.460013719,0.736477685,0.175102023,1.625766363,0.38486797,77.27359336,77.27359336,77.27359336,1.086192377
256,9.888359456,8.926144472,10.76786025,0.560399169,0.020229267,0.002778441,0.051004393,0.012535115,89.76846817,89.7569024,89.78003395,0.016356472
257,9.815114732,9.772906812,9.865178018,0.016566336,0.00171797,0,0.003985855,0.000719332,0,0,0,0
258,9.814652904,9.764791505,9.859295048,0.017693146,0.001874733,0,0.003985855,0.000738623,0,0,0,0
259,9.891822979,9.788802999,10.00750884,0.071136111,0.008265748,0.002088225,0.017655678,0.00441543,89.76621885,89.76621885,89.76621885,0.000993908
260,9.971509689,7.138878203,12.88577553,1.017864932,0,0,0,0,80.83022226,80.83022226,80.83022226,0.105546641
261,9.889271327,7.140940021,12.08765288,0.835682198,0.097512747,0.075133945,0.119891548,0.031648405,35.26855987,35.26855987,35.26855987,0
262,10.0892062,9.495474092,10.68642105,0.310513017,0.030800371,0.009009459,0.083790375,0.017240159,89.76029136,89.76029136,89.76029136,0.022327506
263,9.882867656,8.962969411,10.6527471,0.618966229,0.114551104,0.011465089,0.256543934,0.059131294,89.74955513,89.74955513,89.74955513,0
264,9.812566165,9.771795663,9.849698234,0.015151435,0.001659954,0,0.003690184,0.000645635,0,0,0,0
265,9.49013777,6.890417584,10.66111591,0.948725548,0.120436394,0.019986133,0.222760011,0.057378216,86.67015458,86.67015458,86.67015458,0.135865388
266,9.87003552,7.605124325,12.02421746,0.870341741,0,0,0,0,70.13101853,64.55259299,75.70944407,7.889085052
267,9.647785998,9.450906493,9.762360932,0.103330103,0.097215566,0.006693114,0.273188174,0.0706248,89.80085601,89.80085601,89.80085601,0.010171437
268,9.793786566,9.528559476,10.16162202,0.148809061,0.03144349,0.003195794,0.161727354,0.028957557,0,0,0,0
269,9.963659376,9.463400402,10.31839332,0.292485043,0.049445702,0.024626093,0.09868826,0.024580211,66.13278882,66.13278882,66.13278882,0
270,9.650070099,9.585955277,9.720119414,0.047650533,0.007198625,0.001479158,0.01996564,0.003835199,89.63887999,89.63887999,89.63887999,1.749127283
271,9.903581176,9.770220475,10.04724898,0.090466807,0.023199499,0.005802394,0.083807059,0.017563986,89.76254992,89.76254992,89.76254992,7.134211726
272,10.8577361,7.720328897,21.18186142,3.505361346,1.068523995,0.193204671,2.370356066,0.571475922,89.68998284,89.68998284,89.68998284,0.036932486
273,9.995311854,9.984478906,10.01176463,0.010917422,0.005892715,0.002652178,0.010715321,0.001936937,74.24288828,74.24288828,74.24288828,20.27548892
274,10.16315655,9.734197399,10.846798,0.357190527,0.020930418,0.013509838,0.029468063,0.005954154,75.88557731,75.88557731,75.88557731,1.597227664
275,9.936408817,8.340700412,12.94929133,0.684663041,0.140613315,0.063471222,0.252354634,0.092727887,38.06179974,38.06179974,38.06179974,0
276,10.66498499,5.976201183,23.41712611,4.451117317,1.61211161,0.176901333,4.828485139,1.181723356,89.75125121,89.75125121,89.75125121,0.03653485
277,9.755999979,9.18917355,10.6066176,0.410535062,0.152338878,0.077641659,0.379323561,0.068121934,89.77270622,89.77270622,89.77270622,0.034498713
278,9.776450045,8.833910111,10.49628505,0.353772009,0.046658544,0.043931361,0.049385726,0.003856818,84.53986541,84.24481778,84.83491305,0.417260371
279,9.722844914,9.526702909,10.18683037,0.208981861,0.054648166,0.002516266,0.143500839,0.043653286,86.77948302,86.77948302,86.77948302,0
280,9.774438405,8.370315009,10.88476867,0.417419581,0,0,0,0,69.44049395,69.44049395,69.44049395,1.959786267
281,9.78891661,8.630704442,10.44461769,0.579091133,0.232250024,0.074173394,0.515692431,0.151323679,89.76593668,89.76593668,89.76593668,0.019147179
282,9.842441622,8.623545312,14.81046058,0.632793772,0.362581905,0.024547354,2.019013115,0.369863472,0,0,0,0
283,10.00056756,9.142098966,10.90978171,0.505282548,0.029425295,0.006341895,0.061364637,0.013858553,89.77580717,89.77580717,89.77580717,0.039874525
284,9.998577886,9.963382732,10.02206398,0.01754731,0.006514541,0.002038634,0.013771021,0.003146006,89.40662025,89.30795449,89.50528601,0.13953446
285,9.624005271,8.59226565,10.26197393,0.32445364,0,0,0,0,80.43783748,80.43783748,80.43783748,0.91971392
286,10.21001482,8.58870334,11.83132631,2.292880691,0,0,0,0,0,0,0,0
287,10.01070048,9.531409958,10.348583,0.251068683,0.117939204,0.080812791,0.155400876,0.032566686,76.34601757,76.34601757,76.34601757,1.585104117
288,9.618073995,5.922819532,14.54097129,2.356410916,0,0,0,0,0,0,0,0
289,10.11896381,10.06635323,10.19293122,0.042294052,0.024341768,0.001766992,0.130004299,0.024826301,55.13272216,55.13272216,55.13272216,4.416744605
290,9.824099501,8.256579177,11.22944966,0.477855248,0,0,0,0,63.11691361,61.61974094,64.61408627,2.117321891
291,10.58757766,10.04026052,13.39821119,1.242283336,0.237692148,0.003624372,1.269373635,0.389744351,89.83003532,89.83003532,89.83003532,0.024470749
292,10.65598647,1.910952936,16.45625266,4.831916198,1.023477651,0.265215797,2.17777513,0.495125602,80.64108751,80.64108751,80.64108751,0
293,9.944204104,8.615832193,10.99273988,0.567369018,0.797762174,0.323604081,1.396078754,0.45833572,37.61627185,37.61627185,37.61627185,14.59124171
294,9.681336618,8.906632314,10.55118523,0.412846612,0.049305781,0.006737324,0.082163599,0.031913168,82.26147787,82.26147787,82.26147787,1.616049019
295,9.801606298,9.683715968,9.900374188,0.057115323,0.009995743,0.007330383,0.013494454,0.002566985,65.6342994,65.6342994,65.6342994,3.662806239
296,9.954155075,9.921541631,9.989132235,0.019127618,0.017571586,0.006380382,0.038445639,0.008862596,89.63114557,89.63114557,89.63114557,0.299859059
297,10.04498036,9.915260273,10.24875263,0.109326505,0.037193817,0.003393186,0.117868735,0.031806542,89.76452569,89.76452569,89.76452569,0.006983799
298,9.998087942,9.295207643,11.14603818,0.382616037,0.330283415,0.037557181,0.480520468,0.155730873,80.81441967,80.81441967,80.81441967,3.940755609
299,9.651740417,9.499886494,9.819326796,0.098531817,0.059380101,0.019006284,0.160913751,0.031275306,89.74616198,89.74616198,89.74616198,0.00379478
300,9.849183543,9.507627748,10.19648857,0.147890536,0.495443615,0.024495622,1.418623256,0.799551788,56.71381143,56.71381143,56.71381143,1.167992632
301,9.831383611,9.468449118,10.81745471,0.310876011,0.016240102,0.004052022,0.023019166,0.010577393,75.8604332,75.8604332,75.8604332,2.644416955
302,9.735681618,8.889466351,10.66099382,0.376137449,0.094665023,0.059086809,0.124562602,0.033105469,86.98166338,86.98166338,86.98166338,0.932173971
303,9.623830108,9.496416203,9.731854776,0.03891117,0,0,0,0,47.60422483,47.60422483,47.60422483,1.543535889
304,10.09438426,10.04789805,10.16215741,0.030397693,0.023732785,0.003598034,0.095119813,0.022996837,82.51417852,82.51417852,82.51417852,0.139440186
305,9.950332393,8.410105246,11.99798494,0.766394674,0.080989503,0.056477789,0.105501218,0.034664799,73.01780156,73.01780156,73.01780156,0.053353159
306,10.26754003,5.198583328,15.56345751,2.799453204,1.823495706,1.329657627,2.533410138,0.630294986,0,0,0,0
307,10.15464159,10.07071279,10.26764457,0.067819138,0.024559364,0.0062359,0.06492694,0.013673755,89.75351213,89.75351213,89.75351213,0.001197709
308,9.355116759,7.231506176,11.01579791,0.938631117,0.218957208,0.067914876,0.538994731,0.116675887,87.71248291,87.71248291,87.71248291,0
309,9.785569791,9.501880655,10.07120297,0.141269405,0.013630519,0.003195794,0.05445367,0.007337556,0,0,0,0
310,9.687594263,9.619880716,9.800639688,0.046104084,0.036905514,0.005911161,0.126235821,0.028341382,86.54922219,86.54922219,86.54922219,0
311,9.835708113,9.159998898,10.0062968,0.140576411,0.431260475,0.431260475,0.431260475,1.207632608,80.3552847,79.0014526,82.68354215,2.025234418
312,9.376307044,9.275250955,9.546258577,0.103841971,0.018790351,0.010540234,0.036527961,0.01011782,64.71561741,64.71561741,64.71561741,0
313,10.17974142,10.07308455,10.28633656,0.061518696,0.015942812,0.001925149,0.042227292,0.009523503,89.77045029,89.77045029,89.77045029,0.006981304
314,9.803903948,9.041084378,10.60076755,0.431985445,0.022765333,0.006454341,0.041773523,0.008340898,0,0,0,0
315,9.990253974,9.979326343,10.00303795,0.008989452,0.006388124,0.002546893,0.012131237,0.002644221,89.31419873,89.31419873,89.31419873,5.799806985
316,9.763716963,7.951195248,11.52048866,0.657563531,0,0,0,0,68.02111452,68.02111452,68.02111452,2.58080196
317,9.844725764,9.791973235,9.884399542,0.022315835,0.001764453,0,0.002609354,0.000729781,0,0,0,0
318,10.1931298,10.08784819,10.2718723,0.05020611,0.068620521,0.003839731,0.26312947,0.073745298,51.1981325,51.1981325,51.1981325,15.78244676
319,10.27411787,7.187362638,14.30892009,1.85753209,0.06815417,0.004996533,0.140711708,0.039348651,82.8721607,82.8721607,82.8721607,0.878339527
320,9.899748104,7.710886122,12.82261353,0.919167173,0.032805343,0.006238401,0.077950571,0.01708117,0,0,0,0
321,9.807498819,7.584086926,12.43269496,0.846083613,0,0,0,0,67.45087602,67.45087602,67.45087602,2.58080196
322,9.035813271,5.303537791,11.45977157,2.094938007,0.468147754,0.152253746,1.237669085,0.249843725,82.59830715,82.59830715,82.59830715,0
323,9.742125756,9.169256115,10.06909098,0.109723791,0,0,0,0,66.41538457,66.41538457,66.41538457,2.117321891
324,9.80967678,8.327897732,11.20856418,0.414236439,0.210680588,0.13954494,0.279653548,0.057220417,70.42276167,70.42276167,70.42276167,1.489493188
325,9.836445326,9.8176097,9.856143963,0.0083518,0.003651585,0.002731872,0.004571297,0.00130067,30.3702788,30.3702788,30.3702788,8.437157039
326,9.858817043,9.674039596,10.17221464,0.109036097,0.095748134,0.095748134,0.095748134,0.067255896,0,0,0,0
327,9.726349526,9.328832288,10.01750526,0.177194043,0.044938337,0.042995004,0.048618556,0.00250989,0,0,0,0
328,9.823897466,9.791518349,9.85373203,0.016643269,0.001371506,0,0.002382004,0.00064378,53.00615046,53.00615046,53.00615046,0.488057137
329,9.831399478,9.816993115,9.855585624,0.009903546,0.002992616,0.002992616,0.002992616,0.000184374,0,0,0,0
330,10.00939096,9.941062136,10.08740113,0.02813364,0.007822892,0.007822892,0.007822892,0.000815447,58.2124881,58.2124881,58.2124881,3.843736577
331,8.80101887,8.80101887,8.80101887,3.345709538,1.5058857,1.239925858,1.8101503,0.250044698,0,0,0,0
332,9.50096517,9.121325549,9.958710716,0.315717383,0.018544998,0.003511544,0.047277928,0.010002157,89.83563551,89.83563551,89.83563551,0.017991376
333,9.949962099,7.818269587,12.69820707,1.895667169,0.089406378,0.01461385,0.161361078,0.040564206,89.76170303,89.76170303,89.76170303,0
334,9.64747279,9.384914463,9.865659508,0.127493436,0.007948915,0.003701758,0.014586006,0.003118309,88.10965926,88.10965926,88.10965926,1.749127283
335,9.849186918,5.66462235,14.68297226,2.202187398,0.07515978,0.038363114,0.12718913,0.046330781,89.78763697,89.78763697,89.78763697,0
336,9.819695019,8.99172973,10.98647454,0.527971357,0.046605419,0.010705775,0.105874643,0.030617494,85.26846022,85.26846022,85.26846022,1.623389592
337,10.57642021,9.609156615,11.77971012,0.821600612,0.208238747,0.07874643,0.413547786,0.14163628,0,0,0,0
338,10.14864875,9.686512985,11.84739395,0.557934461,0.018828574,0.003194173,0.042562349,0.010629103,0,0,0,0
339,9.645424985,8.230073909,10.57624193,0.555804214,0.027626902,0.011121688,0.06296785,0.01632489,74.00368659,74.00368659,74.00368659,0.891787044
340,10.39496738,6.367202997,17.56046745,3.350176373,0,0,0,0,67.49496692,67.49496692,67.49496692,1.006611253
341,9.782474258,7.194835173,13.07489738,0.950094693,0.090061834,0.007456851,0.340551583,0.065398379,0,0,0,0
342,9.57155675,8.042933135,11.49926206,1.022230851,0.14415691,0.031330367,0.545025144,0.124516604,87.84514323,87.84514323,87.84514323,0.743831362
343,9.710998502,8.968563692,10.39894735,0.371943831,0.114114454,0.012131783,0.717008719,0.182946585,89.77834348,89.77834348,89.77834348,0
344,9.633293225,9.602275576,9.658858295,0.022758569,0.034234267,0.005483428,0.097962987,0.025017336,89.76311448,89.76311448,89.76311448,0.005790903
345,9.716267262,8.950503963,10.37471459,0.421211585,0.199124656,0.04846585,0.37216737,0.102750303,89.77083907,89.7464448,89.79523334,0.034498713
346,9.771592219,9.739128396,9.826505877,0.027874208,0.053268051,0.020479935,0.097516751,0.039776582,79.18369085,79.18369085,79.18369085,0
347,10.16601315,9.764030386,10.65662022,0.18569543,0.512302213,0.329525056,0.660983507,0.118083691,69.5105183,69.5105183,69.5105183,1.730403735
348,9.855914318,9.816983956,9.902090436,0.018914599,0,0,0,0,36.9019608,36.9019608,36.9019608,0.811517088
349,10.53293648,8.06514476,15.66416014,1.198670731,0,0,0,0,79.84930296,79.84930296,79.84930296,2.872398015
350,9.810954863,9.779161723,9.841328532,0.01531032,0.001740884,0,0.003985855,0.000815049,0,0,0,0
351,10.00584298,8.815614694,10.67331396,0.501304234,0.024153751,0.003277302,0.050596557,0.01179595,0,0,0,0
352,9.383460218,7.916146817,10.63801478,1.124605853,0.225357565,0.052424376,0.410592793,0.116032607,89.78031566,89.78031566,89.78031566,0.003797003
353,9.114513302,7.366635886,9.906662947,1.065151955,0.221781051,0.064327864,0.547621018,0.159526727,89.78285066,89.78285066,89.78285066,0.004597568
354,9.796003799,9.453440099,10.14028371,0.192931942,0.013834354,0.001506512,0.029328647,0.005878529,0,0,0,0
355,9.882194546,7.781688573,11.28476471,0.646265596,0.370196933,0.308626629,0.431767237,0.087073558,83.01205904,83.01205904,83.01205904,0.727791429
356,9.785970361,6.986804762,14.60659992,2.904513704,1.181355407,0.219947456,3.992355388,0.824475184,89.77973641,89.73030975,89.83647523,0.053459124
357,9.87385657,9.741952804,9.953900751,0.039769203,0.202421712,0.006229628,0.398613796,0.277457506,73.8871303,71.2100883,76.56417229,3.785909093
358,9.359705823,6.766191136,11.28202388,1.091400028,0.198715329,0.052770925,0.670914516,0.154882164,84.24801406,84.24801406,84.24801406,2.612219734
359,9.723682688,9.580235108,10.85951344,0.28848724,0.01711968,0.005947268,0.052624619,0.00924973,83.9268404,83.9268404,83.9268404,0
360,9.854672714,9.824283434,9.901820489,0.016463589,0,0,0,0,43.16724984,43.16724984,43.16724984,0.811517088
361,10.47485821,9.939976721,11.47966257,0.327435328,0.08675004,0.038985459,0.15130554,0.021717495,71.93853629,71.93853629,71.93853629,1.63976605
362,9.871657676,9.641155205,10.22934156,0.164341246,0.016507061,0.005431804,0.0330747,0.008293839,83.24710547,83.24710547,83.24710547,0.805546664
363,9.793211667,9.051002631,10.41666513,0.37293323,0.030374924,0.019351491,0.039256116,0.00958369,78.14285062,78.14285062,78.14285062,1.268880133
364,10.1986924,7.231724829,12.42513533,0.971685031,0,0,0,0,77.54166513,77.54166513,77.54166513,1.406284566
365,9.605045052,9.590882744,9.624705139,0.010394276,0.005895693,0.001807056,0.011023712,0.002451463,60.2483075,60.2483075,60.2483075,0.344938057
366,9.946847998,9.879094657,9.977205592,0.027266712,0.024331071,0.002727271,0.096108573,0.022795402,89.8047897,89.8047897,89.8047897,0.031315468
367,9.804556102,7.45616612,11.89072503,0.955482121,0.061573278,0.061573278,0.061573278,0.011841266,82.56798537,82.56798537,82.56798537,3.166854098
368,9.764983892,9.728921076,9.802783771,0.016757717,0.006863598,0.003455576,0.011654566,0.003121185,69.5915062,69.5915062,69.5915062,3.65164699
369,9.59518724,9.563763297,9.630020076,0.021578305,0.018732169,0.00344987,0.116612122,0.025292042,86.92001402,86.92001402,86.92001402,0.186592981
370,9.857857421,9.491606503,10.25169664,0.190760196,0,0,0,0,75.7122905,75.7122905,75.7122905,0.253367507
371,9.871883259,9.817656409,9.894291785,0.012394277,0.000610865,0,0.001221731,0.000863894,0,0,0,0
372,10.19708025,10.13449426,10.25817279,0.028225653,0,0,0,0,61.6341454,61.6341454,61.6341454,1.006611253
373,9.906011476,6.431645697,14.20260333,1.044684104,0.140902237,0.006566731,0.690413822,0.119666966,0,0,0,0
374,10.19453725,7.325506214,12.62871916,1.227288648,0,0,0,0,68.02111452,68.02111452,68.02111452,2.58080196
375,10.03771082,8.646327054,11.30909899,0.730799677,0.040544736,0.009403438,0.063343742,0.014006518,0,0,0,0
376,9.819267001,9.410513197,10.1782677,0.24648559,0.040186017,0.015584342,0.091460342,0.01971852,89.74389915,89.74389915,89.74389915,0.006389235
377,9.631242539,9.459960944,9.812192323,0.106021815,0.00971473,0.003217072,0.017932869,0.003806772,89.71471238,89.71471238,89.71471238,0.007604274
378,11.35090745,3.620630108,22.30242475,4.847868229,2.396841194,0.60631609,4.885375445,1.113059548,0,0,0,0
379,9.707685388,9.574811631,9.877333752,0.086014275,0.009060378,0.002736859,0.015466805,0.003268097,89.04125155,89.04125155,89.04125155,0
380,9.857147827,9.815897768,9.902943906,0.018871288,0,0,0,0,46.84845362,46.84845362,46.84845362,2.254957695
381,12.26442351,1.992102813,65.04122385,7.075867086,2.078445867,0.220718059,5.219038791,0.952688958,0,0,0,0
382,9.779410941,6.504660841,13.76473234,1.719159648,1.036562303,0.421459866,2.349908949,0.613737482,0,0,0,0
383,9.754922193,5.915599248,16.58865704,2.714192196,0,0,0,0,55.24198866,52.21320326,59.20941555,3.591313478
384,9.575529455,9.481701457,9.669261016,0.061121361,0.015715205,0.006300587,0.038491947,0.007726602,89.74333335,89.74333335,89.74333335,0
385,10.17862203,10.14629693,10.2129117,0.017278531,0.010265395,0.002293341,0.028710173,0.007101746,84.35914924,84.35914924,84.35914924,0
386,9.775220812,8.432485937,11.28663983,0.520795086,0,0,0,0,89.40026716,89.40026716,89.40026716,0.43610669
387,10.14924132,6.171069008,12.29550467,1.129546044,0.128565671,0.083882274,0.158679227,0.039469687,89.95683077,89.95683077,89.95683077,0.999340757
388,9.781370497,8.673172932,11.28721817,0.450862365,0.073851445,0.073720072,0.073982818,0.00018579,70.30422609,70.30422609,70.30422609,1.026466646
389,9.993795465,9.980787713,10.00594803,0.008985925,0.00626967,0.002070871,0.012401979,0.003026108,74.92178086,74.92178086,74.92178086,7.416336092
390,9.831355746,9.816834291,9.865245275,0.012113318,0.003665192,0.003665192,0.003665192,0.00130067,0,0,0,0
391,9.85840149,8.880756863,11.40042802,0.505521028,0,0,0,0,68.04866692,68.04866692,68.04866692,0.429528619
392,9.741784816,8.444408073,10.71388587,0.705787061,0.020013531,0.009777753,0.042188549,0.008079637,89.79663935,89.79663935,89.79663935,0.028986972
393,10.2913947,9.481939944,11.11853666,0.528769352,0.225520383,0.138402553,0.50197217,0.105880257,89.77369108,89.76791167,89.77947049,0.008173321
394,9.985170654,5.111233881,15.18467843,2.058376982,0.188491717,0.098430843,0.335226477,0.107342231,0,0,0,0
395,10.33390493,9.135344449,13.26892755,0.579192166,0,0,0,0,70.42050656,66.96999141,73.87102171,4.879765327
396,9.855453685,8.7560618,10.52974455,0.520425383,0.443406587,0.067440708,1.555609999,0.381371019,89.73739021,89.73739021,89.73739021,26.50721357
397,9.831355746,9.816834291,9.865245275,0.012113318,0.003665192,0.003665192,0.003665192,0.00130067,0,0,0,0
398,10.04628975,9.00774665,10.61648747,0.224404324,0.134441859,0.014011366,0.414534347,0.086714187,0,0,0,0
399,9.516283669,8.785316053,10.49693199,0.654175192,0.045570378,0.011064941,0.095499307,0.02572936,75.54708626,75.54708626,75.54708626,0
400,10.1385286,8.892370547,11.45996929,0.721126866,0.299868385,0.004138199,1.622250591,0.521862279,88.01352226,88.01352226,88.01352226,1.304387848
401,10.82956883,6.673140039,16.57635378,2.760801009,1.374256025,0.340823336,3.100373341,0.658638374,89.74191868,89.74191868,89.74191868,0
402,9.726950141,9.524113867,9.956972964,0.078948934,0.01899617,0.008977849,0.029014492,0.014168046,74.44478561,74.1377679,74.75180333,0.434188614
403,7.369055329,3.728970763,12.32606026,3.86390156,0.731707494,0.267526201,1.521091876,0.348129689,80.30216321,80.30216321,80.30216321,0
404,9.689737356,8.155077253,10.83478772,0.665075669,0,0,0,0,76.58350148,76.58350148,76.58350148,3.410123756
